,time,bnds,lon,lat,time_bnds,Net shortwave radiation flux (W m-2),Net longwave radiation flux (W m-2),Latent heat net flux (W m-2),Sensible heat net flux (W m-2),Ground heat flux (W m-2),Evapotranspiration (kg m-2 s-1),Storm surface runoff (kg m-2 s-1),Baseflow-groundwater runoff (kg m-2 s-1),Snow melt (kg m-2 s-1),Snow surface temperature (K),Average surface skin temperature (K),Snow depth water equivalent (kg m-2),Snow depth (m),Surface soil moisture (kg m-2),Root zone soil moisture (kg m-2),Profile soil moisture (kg m-2),Canopy water evaporation (kg m-2 s-1),Transpiration (kg m-2 s-1),Direct evaporation from bare soil (kg m-2 s-1),Plant canopy surface water (kg m-2),Snow evaporation (kg m-2 s-1),Aerodynamic conductance (m s-1),Terrestrial water storage (mm),Ground water storage (mm),Snow precipitation rate (kg m-2 s-1),Rain precipitation rate (kg m-2 s-1),Wind speed (m s-1),Total precipitation rate (kg m-2 s-1),Air temperature (K),Specific humidity (kg kg-1),Surface air pressure (Pa),Downward shortwave radiation flux (W m-2),Downward longwave radiation flux (W m-2),Month,Temp_Avg,Wind_Avg,Pressure_Avg,Precipitation,DayOfYear,Year,Week
189,2017-05-06,0,-122.625,38.375,2017-05-06,224.30604553222656,-56.505374908447266,156.29290771484375,27.0004825592041,-15.491573333740234,6.336627120617777e-05,1.382166492369663e-09,7.722361488049501e-07,0.0,285.2526550292969,285.2526550292969,0.0,0.0,7.833262920379639,396.32525634765625,1635.809326171875,1.7754290482230317e-08,2.365077853028197e-05,3.969773752032779e-05,0.0005674332496710122,0.0,0.384836882352829,1635.809814453125,1239.4840087890625,0.0,0.0,4.917299955297273,0.0,288.09444444444443,0.0,100237.144,0.0,0.0,2017-05-06 00:00:00,58.9,11.0,29.6,0.0,126,2017,18
190,2017-05-07,0,-122.625,38.375,2017-05-07,260.4195556640625,-67.21397399902344,184.7425537109375,-0.10546175390481949,8.559974670410156,7.490070129279047e-05,1.0485310752983423e-07,7.160707582443138e-07,0.0,288.10565185546875,288.10565185546875,0.0,0.0,7.792532920837402,393.2757873535156,1630.3602294921875,4.0888488683776814e-07,4.0116759919328615e-05,3.437504710745998e-05,0.005062330514192581,0.0,0.20173995196819305,1630.3651123046875,1237.0843505859375,0.0,0.0,3.889137237371479,0.0,289.65,0.0,100237.144,0.0,0.0,2017-05-07 00:00:00,61.7,8.7,29.6,0.0,127,2017,18
191,2017-05-08,0,-122.625,38.375,2017-05-08,264.62823486328125,-69.96502685546875,191.5059814453125,-3.8520257472991943,7.0076904296875,7.764280599076301e-05,0.0,6.587173970729054e-07,0.0,289.5133972167969,289.5133972167969,0.0,0.0,7.741116046905518,389.51934814453125,1623.8284912109375,6.678289032890916e-10,4.4267497287364677e-05,3.337463931529783e-05,0.004078838974237442,0.0,0.09581973403692245,1623.832763671875,1234.3094482421875,0.0,0.0,1.9669199821189094,0.0,288.5388888888889,0.0,100575.783,0.0,0.0,2017-05-08 00:00:00,59.7,4.4,29.7,0.0,128,2017,19
192,2017-05-09,0,-122.625,38.375,2017-05-09,265.7291259765625,-76.49459075927734,218.80116271972656,-41.96375274658203,12.390360832214355,8.87091810000129e-05,0.0,5.984657605040411e-07,0.0,291.19390869140625,291.19390869140625,0.0,0.0,7.685283660888672,385.5050048828125,1616.4520263671875,1.3198134807268502e-09,4.96163556817919e-05,3.9091508369892836e-05,0.0011855857446789742,0.0,0.12769371271133423,1616.4532470703125,1230.947021484375,0.0,0.0,2.0563254358515866,0.0,289.5388888888889,0.0,100237.144,0.0,0.0,2017-05-09 00:00:00,61.5,4.6,29.6,0.0,129,2017,19
193,2017-05-10,0,-122.625,38.375,2017-05-10,261.2655029296875,-65.89386749267578,119.7824935913086,87.48255157470703,-11.872734069824219,4.8563757445663214e-05,0.0,5.428694862530392e-07,0.0,288.7742919921875,288.7742919921875,0.0,0.0,7.640284538269043,381.87664794921875,1609.2200927734375,-4.03099331691692e-09,2.3005424736766145e-05,2.5562361770425923e-05,0.025560613721609116,0.0,0.1844479888677597,1609.245361328125,1227.3431396484375,0.0,0.0,2.860974519445686,0.0,284.2055555555555,0.0,101253.06099999999,0.0,0.0,2017-05-10 00:00:00,51.9,6.4,29.9,0.0,130,2017,19
194,2017-05-11,0,-122.625,38.375,2017-05-11,199.78147888183594,-24.76827621459961,-2.1283257007598877,189.95896911621094,-12.813111305236816,-8.628925911580154e-07,8.75914594189453e-08,5.094487960377592e-07,0.0,285.61328125,285.61328125,0.0,0.0,7.652141094207764,382.1956481933594,1607.0831298828125,-2.156777736672666e-05,8.748230357014108e-06,1.1956653906963766e-05,0.24068507552146912,0.0,0.2930005192756653,1607.3238525390625,1224.887451171875,0.0,0.0,2.011622708985248,0.0,285.65,0.0,101591.7,0.0,0.0,2017-05-11 00:00:00,54.5,4.5,30.0,0.0,131,2017,19
195,2017-05-12,0,-122.625,38.375,2017-05-12,257.8955383300781,-69.52433776855469,90.46363067626953,107.20280456542969,-9.297006607055664,3.667692362796515e-05,5.717818662986929e-09,4.920345872960752e-07,0.0,284.6455078125,284.6455078125,0.0,0.0,7.659066677093506,382.8492126464844,1606.34423828125,-1.578364390297793e-05,2.2108195480541326e-05,3.035237023141235e-05,0.16815192997455597,0.0,0.33066052198410034,1606.512451171875,1223.4949951171875,0.0,0.0,3.5762181493071075,0.0,285.5388888888889,0.0,101591.7,0.0,0.0,2017-05-12 00:00:00,54.3,8.0,30.0,0.0,132,2017,19
196,2017-05-13,0,-122.625,38.375,2017-05-13,272.1478271484375,-80.7802505493164,156.337646484375,40.93400955200195,-5.905923366546631,6.338440289255232e-05,4.8530979235295035e-09,4.6299876999000844e-07,0.0,284.31243896484375,284.31243896484375,0.0,0.0,7.619568824768066,380.1706848144531,1601.166748046875,9.422451796581299e-08,2.6385192541056313e-05,3.690499215736054e-05,0.0010633212514221668,0.0,0.36429840326309204,1601.1676025390625,1220.995849609375,0.0,0.0,4.157353598569513,0.0,286.7055555555555,0.0,101253.06099999999,0.0,0.0,2017-05-13 00:00:00,56.4,9.3,29.9,0.0,133,2017,19
197,2017-05-14,0,-122.625,38.375,2017-05-14,255.4776153564453,-71.37620544433594,119.48067474365234,65.33118438720703,-0.7138257026672363,4.844138675252907e-05,1.5180686432358925e-06,4.3655782633322815e-07,0.0,285.15802001953125,285.15802001953125,0.0,0.0,7.590758323669434,377.5245361328125,1596.0263671875,2.4265882530016825e-06,2.3539005269412883e-05,2.24757914111251e-05,0.059845857322216034,0.0,0.24268604815006256,1596.0863037109375,1218.501953125,0.0,0.0,1.7434063477872148,0.0,286.09444444444443,0.0,100575.783,0.0,0.0,2017-05-14 00:00:00,55.3,3.9,29.7,0.0,134,2017,19
198,2017-05-15,0,-122.625,38.375,2017-05-15,264.60577392578125,-72.46501159667969,138.89305114746094,50.81043243408203,2.4340267181396484,5.631179374177009e-05,4.1936083050586603e-08,4.1624807067819347e-07,0.0,286.0975646972656,286.0975646972656,0.0,0.0,7.560042858123779,375.8612365722656,1592.275146484375,6.997714763201657e-07,2.764886994555127e-05,2.7963154934695922e-05,0.04044116660952568,0.0,0.22940416634082794,1592.3153076171875,1216.4136962890625,0.0,0.0,2.726866338846669,0.0,287.8722222222222,0.0,100575.783,0.0,0.0,2017-05-15 00:00:00,58.5,6.1,29.7,0.0,135,2017,20
199,2017-05-16,0,-122.625,38.375,2017-05-16,189.47293090820312,-48.94806671142578,99.0988998413086,47.766075134277344,-6.33351469039917,4.017794708488509e-05,1.0166401409605896e-07,3.9126808815126424e-07,0.0,285.4686279296875,285.4686279296875,0.0,0.0,7.528022766113281,373.48284912109375,1587.1041259765625,3.607065082178451e-07,1.5000856365077198e-05,2.481638512108475e-05,0.004840341862291098,0.0,0.35838016867637634,1587.10888671875,1213.62109375,0.0,0.0,3.0397854269110414,0.0,286.09444444444443,0.0,100914.42199999999,0.0,0.0,2017-05-16 00:00:00,55.3,6.8,29.8,0.0,136,2017,20
200,2017-05-17,0,-122.625,38.375,2017-05-17,268.3291015625,-64.53428649902344,59.396732330322266,136.92189025878906,7.466334819793701,2.408138789178338e-05,9.243030341110625e-09,3.7462086766026914e-07,0.0,286.7044372558594,286.7044372558594,0.0,0.0,7.532138347625732,373.8031311035156,1585.408935546875,-2.6342328055761755e-05,2.983172998938244e-05,2.059198413917329e-05,0.2227925807237625,0.0,0.26875007152557373,1585.6318359375,1211.60595703125,0.0,0.0,3.2632990612427357,0.0,289.09444444444443,0.0,101253.06099999999,0.0,0.0,2017-05-17 00:00:00,60.7,7.3,29.9,0.0,137,2017,20
201,2017-05-18,0,-122.625,38.375,2017-05-18,276.81268310546875,-82.90615844726562,228.005615234375,-49.025691986083984,14.917969703674316,9.244096145266667e-05,0.0,3.5579762425186345e-07,0.0,289.32867431640625,289.32867431640625,0.0,0.0,7.482394695281982,370.9058837890625,1580.0469970703125,5.910085310034674e-09,5.2096424042247236e-05,4.033863660879433e-05,0.00047534817713312805,0.0,0.16683436930179596,1580.0472412109375,1209.140869140625,0.0,0.0,1.5645954403218596,0.0,290.8722222222222,0.0,100914.42199999999,0.0,0.0,2017-05-18 00:00:00,63.9,3.5,29.8,0.0,138,2017,20
202,2017-05-19,0,-122.625,38.375,2017-05-19,276.9051208496094,-82.69316101074219,263.50372314453125,-86.65489196777344,17.3595027923584,0.0001068330675479956,0.0,3.2952223705251527e-07,0.0,292.05560302734375,292.05560302734375,0.0,0.0,7.404098033905029,365.84722900390625,1571.1964111328125,1.4039275297861309e-09,6.073115218896419e-05,4.610050382325426e-05,0.00023335630248766392,0.0,0.1303599625825882,1571.1966552734375,1205.34912109375,0.0,0.0,1.8775145283862316,0.0,292.09444444444443,0.0,100914.42199999999,0.0,0.0,2017-05-19 00:00:00,66.1,4.2,29.8,0.0,139,2017,20
203,2017-05-20,0,-122.625,38.375,2017-05-20,271.7605285644531,-71.46854400634766,259.28326416015625,-71.88715362548828,12.893513679504395,0.00010512192966416478,2.5613537957269727e-09,3.008403268722759e-07,0.0,292.41937255859375,292.41937255859375,0.0,0.0,7.336526870727539,361.40228271484375,1562.0570068359375,9.184903149161983e-08,5.9910926211159676e-05,4.511915540206246e-05,0.0006466459017246962,0.0,0.10516868531703949,1562.0576171875,1200.6546630859375,0.0,0.0,1.7881090746535537,0.0,292.31666666666666,0.0,100914.42199999999,0.0,0.0,2017-05-20 00:00:00,66.5,4.0,29.8,0.0,140,2017,20
204,2017-05-21,0,-122.625,38.375,2017-05-21,275.0733337402344,-75.84016418457031,266.98406982421875,-79.84095001220703,12.087936401367188,0.0001082441012840718,0.0,2.7275734737486346e-07,0.0,293.0047607421875,293.0047607421875,0.0,0.0,7.27286958694458,357.35198974609375,1552.7109375,3.041646579049484e-08,6.412526272470132e-05,4.4088421418564394e-05,0.0009092835243791342,0.0,0.08304395526647568,1552.711669921875,1195.3587646484375,0.0,0.0,2.011622708985248,0.0,291.81666666666666,0.0,100575.783,0.0,0.0,2017-05-21 00:00:00,65.6,4.5,29.7,0.0,141,2017,20
205,2017-05-22,0,-122.625,38.375,2017-05-22,265.4373474121094,-63.046485900878906,240.24526977539062,-46.06978988647461,8.21629810333252,9.740331006469205e-05,1.1019396506384282e-10,2.4745412474658224e-07,0.0,293.0652770996094,293.0652770996094,0.0,0.0,7.217100620269775,353.7649841308594,1543.610107421875,1.1367719565669177e-07,5.636060450342484e-05,4.092903691343963e-05,0.0016013915883377194,0.0,0.09932218492031097,1543.611572265625,1189.844970703125,0.0,0.0,1.8328118015198924,0.0,287.65,0.0,100914.42199999999,0.0,0.0,2017-05-22 00:00:00,58.1,4.1,29.8,0.0,142,2017,21
206,2017-05-23,0,-122.625,38.375,2017-05-23,262.5452575683594,-63.411277770996094,206.58445739746094,-8.708889961242676,1.265665888786316,8.375610923394561e-05,7.042367800025318e-10,2.2509181007990264e-07,0.0,291.8924255371094,291.8924255371094,0.0,0.0,7.174266338348389,351.0378723144531,1535.2760009765625,3.761064135687775e-07,4.720382275991142e-05,3.617618858697824e-05,0.006661457475274801,0.0,0.15467822551727295,1535.2828369140625,1184.23828125,0.0,0.0,2.816271792579347,0.0,287.2055555555555,0.0,100914.42199999999,0.0,0.0,2017-05-23 00:00:00,57.3,6.3,29.8,0.0,143,2017,21
207,2017-05-24,0,-122.625,38.375,2017-05-24,223.1338653564453,-42.42596435546875,103.49217224121094,92.55078887939453,-15.322629928588867,4.1959123336710036e-05,2.672602228415144e-08,2.073430636073681e-07,0.0,288.1156311035156,288.1156311035156,0.0,0.0,7.161468505859375,349.83709716796875,1529.0230712890625,6.131203917902894e-07,2.0744893845403567e-05,2.0601106371032074e-05,0.11011447012424469,0.0,0.24661242961883545,1529.133056640625,1179.185791015625,0.0,0.0,2.905677246312025,0.0,285.7055555555555,0.0,100237.144,0.0,0.0,2017-05-24 00:00:00,54.6,6.5,29.6,0.0,144,2017,21
208,2017-05-25,0,-122.625,38.375,2017-05-25,221.6744842529297,-22.06757164001465,-31.94501495361328,240.2572784423828,-8.701516151428223,-1.2951557437190786e-05,4.2169315861428913e-07,1.9590170552419295e-07,0.0,286.9789733886719,286.9789733886719,0.0,0.0,7.20611047744751,352.6528625488281,1528.244140625,-3.771562842302956e-05,1.2410209819790907e-05,1.2353861166047864e-05,0.27410221099853516,0.0,0.28152918815612793,1528.51806640625,1175.5911865234375,0.0,0.0,2.279839070183281,5.8796296296296295e-06,285.59444444444443,0.0,100237.144,0.0,0.0,2017-05-25 00:00:00,54.4,5.1,29.6,0.02,145,2017,21
209,2017-05-26,0,-122.625,38.375,2017-05-26,197.9961395263672,-24.154876708984375,27.505592346191406,151.90635681152344,-5.570918560028076,1.1151672879350372e-05,3.0610010526288534e-08,1.896143686508367e-07,0.0,286.5754699707031,286.5754699707031,0.0,0.0,7.225708961486816,354.3942565917969,1527.87548828125,-1.2707905625575222e-05,1.180331855721306e-05,1.2056259947712533e-05,0.22013141214847565,0.0,0.24000445008277893,1528.095703125,1173.4813232421875,0.0,0.0,1.8328118015198924,2.9398148148148147e-06,287.0388888888889,0.0,100914.42199999999,0.0,0.0,2017-05-26 00:00:00,57.0,4.1,29.8,0.01,146,2017,21
210,2017-05-27,0,-122.625,38.375,2017-05-27,262.8121643066406,-53.002689361572266,47.18764877319336,159.43218994140625,3.1823625564575195,1.9131415683659725e-05,0.0,1.8478171170954738e-07,0.0,287.475341796875,287.475341796875,0.0,0.0,7.22607946395874,354.7466735839844,1526.533447265625,-1.5982246623025276e-05,1.8974744307342917e-05,1.6138919818331487e-05,0.18704481422901154,0.0,0.1917487382888794,1526.7208251953125,1171.787109375,0.0,0.0,1.7881090746535537,0.0,285.92777777777775,0.0,101253.06099999999,0.0,0.0,2017-05-27 00:00:00,55.0,4.0,29.9,0.0,147,2017,21
211,2017-05-28,0,-122.625,38.375,2017-05-28,257.66387939453125,-56.970115661621094,27.394180297851562,163.46649169921875,9.827103614807129,1.110649827751331e-05,0.0,1.8040242366623715e-07,0.0,289.36419677734375,289.36419677734375,0.0,0.0,7.2262043952941895,354.9844665527344,1525.1810302734375,-3.3019710826920345e-05,2.6383579097455367e-05,1.7742630006978288e-05,0.21503129601478577,0.0,0.20572949945926666,1525.3958740234375,1170.1962890625,0.0,0.0,2.0563254358515866,0.0,287.81666666666666,0.0,101253.06099999999,0.0,0.0,2017-05-28 00:00:00,58.4,4.6,29.9,0.0,148,2017,21
212,2017-05-29,0,-122.625,38.375,2017-05-29,257.5732116699219,-51.24838638305664,97.57984161376953,104.2140884399414,4.528972625732422,3.956207001465373e-05,2.5705388040364596e-08,1.7620058656575566e-07,0.0,289.7295227050781,289.7295227050781,0.0,0.0,7.205752849578857,353.7997741699219,1522.416015625,-9.523045264359098e-06,2.8559921702253632e-05,2.052519266726449e-05,0.14505301415920258,0.0,0.1871933490037918,1522.56103515625,1168.6162109375,0.0,0.0,2.1904336164506035,0.0,287.65,0.0,100914.42199999999,0.0,0.0,2017-05-29 00:00:00,58.1,4.9,29.8,0.0,149,2017,22
213,2017-05-30,0,-122.625,38.375,2017-05-30,245.99632263183594,-60.18375015258789,105.29373168945312,80.23700714111328,0.28705084323883057,4.268953489372507e-05,1.9179682841929946e-10,1.7058016510418383e-07,0.0,289.3580017089844,289.3580017089844,0.0,0.0,7.17563009262085,352.158447265625,1518.5787353515625,-1.6139589206431992e-05,3.144538277410902e-05,2.7383744964026846e-05,0.13524013757705688,0.0,0.25334471464157104,1518.714111328125,1166.42041015625,0.0,0.0,2.235136343316942,0.0,286.65,0.0,100914.42199999999,0.0,0.0,2017-05-30 00:00:00,56.3,5.0,29.8,0.0,150,2017,22
214,2017-05-31,0,-122.625,38.375,2017-05-31,242.66090393066406,-36.270774841308594,181.17257690429688,20.10110855102539,5.117292881011963,7.34533168724738e-05,4.339747192716459e-07,1.635605286764985e-07,0.0,290.22003173828125,290.22003173828125,0.0,0.0,7.137508392333984,349.84490966796875,1513.37841796875,2.4006510557228466e-06,3.454647958278656e-05,3.65061750926543e-05,0.008984203450381756,0.0,0.29870301485061646,1513.3870849609375,1163.533203125,0.0,0.0,2.592758158247653,0.0,291.09444444444443,0.0,100914.42199999999,0.0,0.0,2017-05-31 00:00:00,64.3,5.8,29.8,0.0,151,2017,22
215,2017-06-01,0,-122.625,38.375,2017-06-01,268.7860412597656,-53.79072952270508,71.01354217529297,139.04710388183594,4.929653644561768,2.8791215299861506e-05,2.3089997469583068e-08,1.5665862918012863e-07,0.0,290.1978759765625,290.1978759765625,0.0,0.0,7.11881685256958,348.57769775390625,1509.10693359375,-1.9497649191180244e-05,2.6333447749493644e-05,2.1955420379526913e-05,0.17796628177165985,0.0,0.26740598678588867,1509.28466796875,1160.529052734375,0.0,0.0,1.9222172552525703,0.0,289.4833333333333,0.0,100914.42199999999,0.0,0.0,2017-06-01 00:00:00,61.4,4.3,29.8,0.0,152,2017,22
216,2017-06-02,0,-122.625,38.375,2017-06-02,279.8324890136719,-71.3491439819336,195.3059539794922,1.55190908908844,11.620386123657227,7.918344635982066e-05,0.0,1.500560955491892e-07,0.0,291.64044189453125,291.64044189453125,0.0,0.0,7.081378936767578,346.85076904296875,1504.3255615234375,1.126982729360293e-09,4.626240479410626e-05,3.2919913792284206e-05,0.0007621052791364491,0.0,0.18583428859710693,1504.3262939453125,1157.474853515625,0.0,0.0,2.011622708985248,0.0,291.92777777777775,0.0,100914.42199999999,0.0,0.0,2017-06-02 00:00:00,65.8,4.5,29.8,0.0,153,2017,22
217,2017-06-03,0,-122.625,38.375,2017-06-03,231.2451934814453,-61.127262115478516,179.95066833496094,-16.268232345581055,6.4366135597229,7.295789691852406e-05,0.0,1.423855877646929e-07,0.0,292.0587158203125,292.0587158203125,0.0,0.0,7.024111747741699,343.33056640625,1497.0159912109375,-2.7888971132483675e-09,4.113978866371326e-05,3.182090586051345e-05,0.0031438875012099743,0.0,0.1614406853914261,1497.0189208984375,1153.6851806640625,0.0,0.0,1.9222172552525703,0.0,290.3722222222222,0.0,100575.783,0.0,0.0,2017-06-03 00:00:00,63.0,4.3,29.7,0.0,154,2017,22
218,2017-06-04,0,-122.625,38.375,2017-06-04,284.67474365234375,-79.98578643798828,263.30316162109375,-60.518272399902344,1.9052371978759766,0.00010675173689378425,0.0,1.343174034218464e-07,0.0,291.20928955078125,291.20928955078125,0.0,0.0,6.966184616088867,340.5787658691406,1489.9586181640625,5.768387989490975e-09,5.7204390031984076e-05,4.954158066539094e-05,0.00037173021701164544,0.0,0.25962507724761963,1489.9591064453125,1149.3800048828125,0.0,0.0,2.011622708985248,0.0,290.7055555555555,0.0,100575.783,0.0,0.0,2017-06-04 00:00:00,63.6,4.5,29.7,0.0,155,2017,22
219,2017-06-05,0,-122.625,38.375,2017-06-05,273.3807373046875,-82.44677734375,237.81021118164062,-52.351871490478516,5.473424911499023,9.641606447985396e-05,0.0,1.2425827833340009e-07,0.0,291.2898864746094,291.2898864746094,0.0,0.0,6.904634952545166,336.8310241699219,1480.340576171875,6.863694057557268e-10,5.496378798852675e-05,4.1451585275353864e-05,0.00012788957974407822,0.0,0.1803990602493286,1480.3406982421875,1143.509521484375,0.0,0.0,2.5033527045149753,0.0,290.81666666666666,0.0,100575.783,0.0,0.0,2017-06-05 00:00:00,63.8,5.6,29.7,0.0,156,2017,23
220,2017-06-06,0,-122.625,38.375,2017-06-06,279.17242431640625,-78.30451202392578,206.88296508789062,-11.898262023925781,5.88396692276001,8.387714478885755e-05,0.0,1.157697369080779e-07,0.0,292.0503234863281,292.0503234863281,0.0,0.0,6.862082481384277,334.34515380859375,1472.379638671875,-4.463207581295592e-09,4.9163212679559365e-05,3.4718395909294486e-05,0.001932334853336215,0.0,0.12514862418174744,1472.381103515625,1138.033935546875,0.0,0.0,2.4586499776486366,0.0,290.09444444444443,0.0,100575.783,0.0,0.0,2017-06-06 00:00:00,62.5,5.5,29.7,0.0,157,2017,23
221,2017-06-07,0,-122.625,38.375,2017-06-07,216.0675048828125,-55.177120208740234,139.4236602783203,30.946537017822266,-9.46385669708252,5.652691106661223e-05,1.0431479291472812e-10,1.0824221874372597e-07,0.0,289.8303527832031,289.8303527832031,0.0,0.0,6.83962869644165,332.89849853515625,1465.6102294921875,4.851728796495536e-09,2.9763607017230242e-05,2.675845280464273e-05,0.003415841842070222,0.0,0.20172840356826782,1465.61376953125,1132.7119140625,0.0,0.0,2.3692445239159587,0.0,286.65,0.0,100575.783,0.0,0.0,2017-06-07 00:00:00,56.3,5.3,29.7,0.0,158,2017,23
222,2017-06-08,0,-122.625,38.375,2017-06-08,57.20590591430664,5.242203712463379,-109.06138610839844,183.65953063964844,-12.147088050842285,-4.4217063987161964e-05,6.502932137664175e-06,1.0272781736375691e-07,0.0,287.45025634765625,287.45025634765625,0.0,0.0,6.9968390464782715,337.6554260253906,1466.157470703125,-4.817997614736669e-05,1.628706741030328e-06,2.3342095119005535e-06,0.39114290475845337,0.0,0.24749456346035004,1466.5484619140625,1128.501953125,0.0,0.0,1.4751899865891818,3.821759259259259e-05,287.5388888888889,0.0,100914.42199999999,0.0,0.0,2017-06-08 00:00:00,57.9,3.3,29.8,0.13,159,2017,23
223,2017-06-09,0,-122.625,38.375,2017-06-09,204.32029724121094,-18.675365447998047,-6.497857093811035,186.12535095214844,6.015455722808838,-2.6344478101236746e-06,2.695814373510075e-06,1.0142508699573227e-07,0.0,289.61334228515625,289.61334228515625,0.0,0.0,7.051506519317627,344.8613586425781,1472.3236083984375,-3.690116500365548e-05,1.8217750039184466e-05,1.6048965335357934e-05,0.3037097752094269,0.0,0.2109484076499939,1472.6273193359375,1127.4622802734375,0.0,0.0,2.3692445239159587,3.821759259259259e-05,288.92777777777775,0.0,100914.42199999999,0.0,0.0,2017-06-09 00:00:00,60.4,5.3,29.8,0.13,160,2017,23
224,2017-06-10,0,-122.625,38.375,2017-06-10,265.006103515625,-71.85433959960938,133.5055694580078,67.9113998413086,-8.26563835144043,5.412754399003461e-05,7.03262281742667e-10,1.0016305651561197e-07,0.0,286.8925476074219,286.8925476074219,0.0,0.0,6.989845275878906,343.2419738769531,1469.669921875,3.8185245188060435e-08,2.5679775717435405e-05,2.8409574952092953e-05,0.007046275306493044,0.0,0.35604238510131836,1469.6767578125,1126.427734375,0.0,0.0,3.129190880643719,2.9398148148148147e-06,287.76111111111106,0.0,100914.42199999999,0.0,0.0,2017-06-10 00:00:00,58.3,7.0,29.8,0.01,161,2017,23
225,2017-06-11,0,-122.625,38.375,2017-06-11,265.3473205566406,-69.91260528564453,127.33259582519531,78.66901397705078,-10.561087608337402,5.162480374565348e-05,1.2854011401941534e-06,9.775267528766562e-08,0.0,285.72821044921875,285.72821044921875,0.0,0.0,6.966162204742432,340.7588806152344,1465.175048828125,3.472389153102995e-06,2.2939300833968446e-05,2.521312126191333e-05,0.005839527118951082,0.0,0.3900887370109558,1465.1806640625,1124.4158935546875,0.0,0.0,3.755029056772463,0.0,288.2055555555555,0.0,100914.42199999999,0.0,0.0,2017-06-11 00:00:00,59.1,8.4,29.8,0.0,162,2017,23
226,2017-06-12,0,-122.625,38.375,2017-06-12,251.5487518310547,-64.88973236083984,93.8416748046875,88.6762466430664,4.131991386413574,3.8046495319576934e-05,5.574088746129746e-08,9.52166701040369e-08,0.0,287.2033386230469,287.2033386230469,0.0,0.0,6.936525821685791,339.6765441894531,1461.90869140625,-4.225651991873747e-06,2.460921859892551e-05,1.766292734828312e-05,0.11071619391441345,0.0,0.2102956920862198,1462.0194091796875,1122.232177734375,0.0,0.0,2.6821636119803305,0.0,289.26111111111106,0.0,101253.06099999999,0.0,0.0,2017-06-12 00:00:00,61.0,6.0,29.9,0.0,163,2017,24
227,2017-06-13,0,-122.625,38.375,2017-06-13,280.6203308105469,-69.50836944580078,141.8065185546875,60.20064163208008,9.09637451171875,5.7493012718623504e-05,0.0,9.289181690519399e-08,0.0,289.08880615234375,289.08880615234375,0.0,0.0,6.9017720222473145,337.868408203125,1458.028564453125,3.2841715125186965e-08,3.515055141178891e-05,2.2309621272142977e-05,0.05954352393746376,0.0,0.17896275222301483,1458.0882568359375,1120.1602783203125,0.0,0.0,2.1904336164506035,0.0,290.76111111111106,0.0,101253.06099999999,0.0,0.0,2017-06-13 00:00:00,63.7,4.9,29.9,0.0,164,2017,24
228,2017-06-14,0,-122.625,38.375,2017-06-14,283.2461853027344,-74.52964782714844,215.4512176513672,-21.75507926940918,15.013872146606445,8.73509852681309e-05,0.0,8.954058472454562e-08,0.0,291.7341613769531,291.7341613769531,0.0,0.0,6.837695121765137,334.6424865722656,1451.6934814453125,1.9145769414308234e-09,5.126713585923426e-05,3.608193947002292e-05,0.00017699936870485544,0.0,0.16833865642547607,1451.6934814453125,1117.0509033203125,0.0,0.0,1.7881090746535537,0.0,292.5388888888889,0.0,100914.42199999999,0.0,0.0,2017-06-14 00:00:00,66.9,4.0,29.8,0.0,165,2017,24
229,2017-06-15,0,-122.625,38.375,2017-06-15,276.5521545410156,-71.05735778808594,296.37176513671875,-103.29833984375,12.419113159179688,0.00012015883112326264,0.0,8.478629354158329e-08,0.0,292.9273986816406,292.9273986816406,0.0,0.0,6.748389720916748,330.23834228515625,1442.60693359375,6.678374520063812e-10,6.390807538991794e-05,5.625009725918062e-05,7.606755389133468e-05,0.0,0.2721053659915924,1442.60693359375,1112.3685302734375,0.0,0.0,3.173893607510058,0.0,295.09444444444443,0.0,100914.42199999999,0.0,0.0,2017-06-15 00:00:00,71.5,7.1,29.8,0.0,166,2017,24
230,2017-06-16,0,-122.625,38.375,2017-06-16,271.1773986816406,-50.321353912353516,300.73089599609375,-102.58279418945312,22.700801849365234,0.0001219261612277478,0.0,7.895032183569128e-08,0.0,296.0505676269531,296.0505676269531,0.0,0.0,6.6743621826171875,326.0965576171875,1432.244873046875,2.0028376179759277e-10,6.813328218413517e-05,5.3792697144672275e-05,4.137049108976498e-05,0.0,0.24241642653942108,1432.2449951171875,1106.1484375,0.0,0.0,4.24675905230219,0.0,299.15,0.0,100914.42199999999,0.0,0.0,2017-06-16 00:00:00,78.8,9.5,29.8,0.0,167,2017,24
231,2017-06-17,0,-122.625,38.375,2017-06-17,274.2572021484375,-54.066078186035156,338.71075439453125,-138.52088928222656,19.99669075012207,0.00013732444494962692,0.0,7.280159763922711e-08,0.0,297.47430419921875,297.47430419921875,0.0,0.0,6.5872039794921875,321.7473449707031,1420.666748046875,9.558513702767613e-11,7.787874346831813e-05,5.9445617807796225e-05,2.7398309612181038e-05,0.0,0.25180238485336304,1420.6666259765625,1098.9193115234375,0.0,0.0,3.3527045149754136,0.0,300.3722222222222,0.0,100575.783,0.0,0.0,2017-06-17 00:00:00,81.0,7.5,29.7,0.0,168,2017,24
